Payment_ID,Customer_ID,Payment_Date,Amount,Payment_Method,Payment_Status,Payment_Month
PAY0000383,CUST00043,2025-11-02,499,Credit Card,Success,2025-11
PAY0000384,CUST00043,2025-12-02,499,Credit Card,Success,2025-12
PAY0000385,CUST00043,2026-01-02,499,Credit Card,Failed,2026-01
PAY0000386,CUST00043,2026-02-02,499,Credit Card,Success,2026-02
PAY0000387,CUST00043,2026-03-02,499,Credit Card,Success,2026-03
PAY0000388,CUST00043,2026-04-02,499,Credit Card,Success,2026-04
PAY0000389,CUST00044,2024-11-09,1199,AutoPay,Success,2024-11
PAY0000390,CUST00044,2024-12-09,1199,AutoPay,Success,2024-12
PAY0000391,CUST00044,2025-01-09,1199,AutoPay,Success,2025-01
PAY0000392,CUST00044,2025-02-09,1199,AutoPay,Success,2025-02
PAY0000393,CUST00044,2025-03-09,1199,AutoPay,Success,2025-03
PAY0000394,CUST00044,2025-04-09,1199,AutoPay,Success,2025-04
PAY0000395,CUST00044,2025-05-09,1199,AutoPay,Success,2025-05
PAY0000396,CUST00044,2025-06-09,1199,AutoPay,Success,2025-06
PAY0000397,CUST00044,2025-07-09,1199,AutoPay,Success,2025-07
PAY0000398,CUST00044,2025-08-09,1199,AutoPay,Success,2025-08
PAY0000399,CUST00044,2025-09-09,1199,AutoPay,Success,2025-09
PAY0000400,CUST00044,2025-10-09,1199,AutoPay,Success,2025-10
PAY0000401,CUST00045,2026-01-28,799,Debit Card,Success,2026-01
PAY0000402,CUST00045,2026-02-28,799,Debit Card,Success,2026-02
PAY0000403,CUST00045,2026-03-28,799,Debit Card,Success,2026-03
PAY0000404,CUST00045,2026-04-28,9588,Debit Card,Success,2026-04
PAY0000405,CUST00046,2025-06-28,1199,Credit Card,Success,2025-06
PAY0000406,CUST00046,2025-07-28,3597,Credit Card,Success,2025-07
PAY0000407,CUST00046,2025-08-28,1199,Credit Card,Success,2025-08
PAY0000408,CUST00046,2025-09-28,2398,Credit Card,Success,2025-09
PAY0000409,CUST00046,2025-10-28,2398,Credit Card,Success,2025-10
PAY0000410,CUST00046,2025-11-28,2398,Credit Card,Success,2025-11
PAY0000411,CUST00046,2025-12-28,1199,Credit Card,Failed,2025-12
PAY0000412,CUST00046,2026-01-28,1199,Credit Card,Success,2026-01
PAY0000413,CUST00046,2026-02-28,1199,Credit Card,Success,2026-02
PAY0000414,CUST00046,2026-03-28,1199,Credit Card,Success,2026-03
PAY0000415,CUST00046,2026-04-28,2398,Credit Card,Success,2026-04
PAY0000416,CUST00047,2024-04-26,499,AutoPay,Success,2024-04
PAY0000417,CUST00047,2024-05-26,499,AutoPay,Success,2024-05
PAY0000418,CUST00047,2024-06-26,499,AutoPay,Success,2024-06
PAY0000419,CUST00047,2024-07-26,499,AutoPay,Success,2024-07
PAY0000420,CUST00047,2024-08-26,499,AutoPay,Success,2024-08
PAY0000421,CUST00047,2024-09-26,499,AutoPay,Success,2024-09
PAY0000422,CUST00047,2024-10-26,499,AutoPay,Success,2024-10
PAY0000423,CUST00047,2024-11-26,499,AutoPay,Success,2024-11
PAY0000424,CUST00047,2024-12-26,499,AutoPay,Success,2024-12
PAY0000425,CUST00047,2025-01-26,499,AutoPay,Success,2025-01
PAY0000426,CUST00047,2025-02-26,499,AutoPay,Success,2025-02
PAY0000427,CUST00047,2025-03-26,499,AutoPay,Success,2025-03
PAY0000428,CUST00048,2025-08-05,799,Debit Card,Success,2025-08
PAY0000429,CUST00048,2025-09-05,799,Debit Card,Success,2025-09
PAY0000430,CUST00048,2025-10-05,2397,Debit Card,Success,2025-10
PAY0000431,CUST00048,2025-11-05,799,Debit Card,Success,2025-11
PAY0000432,CUST00048,2025-12-05,799,Debit Card,Failed,2025-12
PAY0000433,CUST00048,2026-01-05,799,Debit Card,Success,2026-01
PAY0000434,CUST00048,2026-02-05,1598,Debit Card,Success,2026-02
PAY0000435,CUST00048,2026-03-05,1598,Debit Card,Success,2026-03
PAY0000436,CUST00048,2026-04-05,9588,Debit Card,Success,2026-04
PAY0000437,CUST00048,2026-05-05,2397,Debit Card,Success,2026-05
PAY0000438,CUST00049,2025-04-26,1199,Net Banking,Success,2025-04
PAY0000439,CUST00049,2025-05-26,1199,Net Banking,Success,2025-05
PAY0000440,CUST00049,2025-06-26,1199,Net Banking,Failed,2025-06
PAY0000441,CUST00049,2025-07-26,1199,Net Banking,Success,2025-07
PAY0000442,CUST00049,2025-08-26,1199,Net Banking,Success,2025-08
PAY0000443,CUST00049,2025-09-26,1199,Net Banking,Success,2025-09
PAY0000444,CUST00049,2025-10-26,3597,Net Banking,Success,2025-10
PAY0000445,CUST00049,2025-11-26,14388,Net Banking,Success,2025-11
PAY0000446,CUST00049,2025-12-26,3597,Net Banking,Success,2025-12
PAY0000447,CUST00049,2026-01-26,1199,Net Banking,Success,2026-01
PAY0000448,CUST00049,2026-02-26,2398,Net Banking,Success,2026-02
PAY0000449,CUST00049,2026-03-26,1199,Net Banking,Success,2026-03
PAY0000450,CUST00050,2025-04-24,1499,AutoPay,Success,2025-04
PAY0000451,CUST00050,2025-05-24,1499,AutoPay,Success,2025-05
PAY0000452,CUST00050,2025-06-24,1499,AutoPay,Success,2025-06
PAY0000453,CUST00050,2025-07-24,1499,AutoPay,Success,2025-07
PAY0000454,CUST00050,2025-08-24,1499,AutoPay,Success,2025-08
PAY0000455,CUST00050,2025-09-24,1499,AutoPay,Success,2025-09
PAY0000456,CUST00050,2025-10-24,1499,AutoPay,Success,2025-10
PAY0000457,CUST00050,2025-11-24,1499,AutoPay,Success,2025-11
PAY0000458,CUST00050,2025-12-24,1499,AutoPay,Success,2025-12
PAY0000459,CUST00050,2026-01-24,1499,AutoPay,Success,2026-01
PAY0000460,CUST00050,2026-02-24,1499,AutoPay,Success,2026-02
PAY0000461,CUST00050,2026-03-24,1499,AutoPay,Success,2026-03
PAY0000462,CUST00051,2026-02-20,1199,AutoPay,Success,2026-02
PAY0000463,CUST00051,2026-03-20,1199,AutoPay,Success,2026-03
PAY0000464,CUST00051,2026-04-20,1199,AutoPay,Success,2026-04
PAY0000465,CUST00052,2024-12-03,1499,AutoPay,Success,2024-12
PAY0000466,CUST00052,2025-01-03,1499,AutoPay,Success,2025-01
PAY0000467,CUST00052,2025-02-03,1499,AutoPay,Success,2025-02
PAY0000468,CUST00052,2025-03-03,1499,AutoPay,Success,2025-03
PAY0000469,CUST00052,2025-04-03,1499,AutoPay,Success,2025-04
PAY0000470,CUST00052,2025-05-03,2998,AutoPay,Success,2025-05
PAY0000471,CUST00052,2025-06-03,4497,AutoPay,Success,2025-06
PAY0000472,CUST00052,2025-07-03,1499,AutoPay,Success,2025-07
PAY0000473,CUST00052,2025-08-03,17988,AutoPay,Success,2025-08
PAY0000474,CUST00052,2025-09-03,4497,AutoPay,Success,2025-09
PAY0000475,CUST00052,2025-10-03,2998,AutoPay,Success,2025-10
PAY0000476,CUST00052,2025-11-03,2998,AutoPay,Success,2025-11
PAY0000477,CUST00053,2024-02-25,1499,Credit Card,Success,2024-02
PAY0000478,CUST00053,2024-03-25,2998,Credit Card,Success,2024-03
PAY0000479,CUST00053,2024-04-25,17988,Credit Card,Success,2024-04
PAY0000480,CUST00053,2024-05-25,2998,Credit Card,Failed,2024-05
PAY0000481,CUST00053,2024-06-25,1499,Credit Card,Success,2024-06
PAY0000482,CUST00053,2024-07-25,1499,Credit Card,Success,2024-07
PAY0000483,CUST00053,2024-08-25,17988,Credit Card,Failed,2024-08
PAY0000484,CUST00053,2024-09-25,4497,Credit Card,Success,2024-09
PAY0000485,CUST00053,2024-10-25,1499,Credit Card,Success,2024-10
PAY0000486,CUST00053,2024-11-25,17988,Credit Card,Success,2024-11
PAY0000487,CUST00053,2024-12-25,1499,Credit Card,Success,2024-12
PAY0000488,CUST00053,2025-01-25,1499,Credit Card,Success,2025-01
PAY0000489,CUST00054,2025-07-18,9588,UPI,Success,2025-07
PAY0000490,CUST00054,2025-08-18,799,UPI,Success,2025-08
PAY0000491,CUST00054,2025-09-18,1598,UPI,Success,2025-09
PAY0000492,CUST00054,2025-10-18,9588,UPI,Success,2025-10
PAY0000493,CUST00054,2025-11-18,799,UPI,Success,2025-11
PAY0000494,CUST00054,2025-12-18,2397,UPI,Success,2025-12
PAY0000495,CUST00054,2026-01-18,9588,UPI,Failed,2026-01
PAY0000496,CUST00054,2026-02-18,799,UPI,Success,2026-02
PAY0000497,CUST00054,2026-03-18,1598,UPI,Failed,2026-03
PAY0000498,CUST00054,2026-04-18,1598,UPI,Success,2026-04
PAY0000499,CUST00054,2026-05-18,1598,UPI,Success,2026-05
PAY0000500,CUST00055,2024-09-06,799,AutoPay,Success,2024-09
PAY0000501,CUST00055,2024-10-06,799,AutoPay,Success,2024-10
PAY0000502,CUST00055,2024-11-06,9588,AutoPay,Success,2024-11
PAY0000503,CUST00055,2024-12-06,799,AutoPay,Success,2024-12
PAY0000504,CUST00055,2025-01-06,2397,AutoPay,Success,2025-01
PAY0000505,CUST00055,2025-02-06,2397,AutoPay,Success,2025-02
PAY0000506,CUST00055,2025-03-06,9588,AutoPay,Success,2025-03
PAY0000507,CUST00055,2025-04-06,1598,AutoPay,Success,2025-04
PAY0000508,CUST00055,2025-05-06,799,AutoPay,Success,2025-05
PAY0000509,CUST00055,2025-06-06,1598,AutoPay,Success,2025-06
PAY0000510,CUST00055,2025-07-06,2397,AutoPay,Success,2025-07
PAY0000511,CUST00055,2025-08-06,1598,AutoPay,Success,2025-08
PAY0000512,CUST00056,2024-12-19,1499,Credit Card,Success,2024-12
PAY0000513,CUST00056,2025-01-19,2998,Credit Card,Success,2025-01
PAY0000514,CUST00056,2025-02-19,1499,Credit Card,Success,2025-02
PAY0000515,CUST00056,2025-03-19,1499,Credit Card,Success,2025-03
PAY0000516,CUST00056,2025-04-19,17988,Credit Card,Success,2025-04
PAY0000517,CUST00056,2025-05-19,2998,Credit Card,Success,2025-05
PAY0000518,CUST00056,2025-06-19,17988,Credit Card,Success,2025-06
PAY0000519,CUST00056,2025-07-19,2998,Credit Card,Success,2025-07
PAY0000520,CUST00056,2025-08-19,2998,Credit Card,Success,2025-08
PAY0000521,CUST00056,2025-09-19,17988,Credit Card,Success,2025-09
PAY0000522,CUST00056,2025-10-19,17988,Credit Card,Failed,2025-10
PAY0000523,CUST00056,2025-11-19,1499,Credit Card,Success,2025-11
PAY0000524,CUST00057,2025-05-22,499,Net Banking,Success,2025-05
PAY0000525,CUST00057,2025-06-22,5988,Net Banking,Success,2025-06
PAY0000526,CUST00057,2025-07-22,499,Net Banking,Success,2025-07
PAY0000527,CUST00057,2025-08-22,998,Net Banking,Success,2025-08
PAY0000528,CUST00057,2025-09-22,5988,Net Banking,Success,2025-09
PAY0000529,CUST00057,2025-10-22,499,Net Banking,Success,2025-10
PAY0000530,CUST00057,2025-11-22,499,Net Banking,Success,2025-11
PAY0000531,CUST00057,2025-12-22,998,Net Banking,Success,2025-12
PAY0000532,CUST00057,2026-01-22,499,Net Banking,Success,2026-01
PAY0000533,CUST00057,2026-02-22,499,Net Banking,Success,2026-02
PAY0000534,CUST00057,2026-03-22,1497,Net Banking,Success,2026-03
PAY0000535,CUST00057,2026-04-22,5988,Net Banking,Success,2026-04
PAY0000536,CUST00058,2025-02-11,14388,Net Banking,Success,2025-02
PAY0000537,CUST00058,2025-03-11,14388,Net Banking,Success,2025-03
PAY0000538,CUST00058,2025-04-11,1199,Net Banking,Success,2025-04
PAY0000539,CUST00058,2025-05-11,2398,Net Banking,Success,2025-05
PAY0000540,CUST00058,2025-06-11,1199,Net Banking,Success,2025-06
PAY0000541,CUST00058,2025-07-11,14388,Net Banking,Success,2025-07
PAY0000542,CUST00058,2025-08-11,1199,Net Banking,Success,2025-08
PAY0000543,CUST00058,2025-09-11,1199,Net Banking,Success,2025-09
PAY0000544,CUST00058,2025-10-11,1199,Net Banking,Success,2025-10
PAY0000545,CUST00058,2025-11-11,1199,Net Banking,Success,2025-11
PAY0000546,CUST00058,2025-12-11,1199,Net Banking,Success,2025-12
PAY0000547,CUST00058,2026-01-11,1199,Net Banking,Success,2026-01
PAY0000548,CUST00059,2025-01-02,17988,Credit Card,Success,2025-01
PAY0000549,CUST00059,2025-02-02,1499,Credit Card,Success,2025-02
PAY0000550,CUST00059,2025-03-02,2998,Credit Card,Success,2025-03
PAY0000551,CUST00059,2025-04-02,1499,Credit Card,Success,2025-04
PAY0000552,CUST00059,2025-05-02,17988,Credit Card,Success,2025-05
PAY0000553,CUST00059,2025-06-02,1499,Credit Card,Success,2025-06
PAY0000554,CUST00059,2025-07-02,2998,Credit Card,Success,2025-07
PAY0000555,CUST00059,2025-08-02,1499,Credit Card,Success,2025-08
PAY0000556,CUST00059,2025-09-02,17988,Credit Card,Success,2025-09
PAY0000557,CUST00059,2025-10-02,4497,Credit Card,Success,2025-10
PAY0000558,CUST00059,2025-11-02,1499,Credit Card,Success,2025-11
PAY0000559,CUST00059,2025-12-02,1499,Credit Card,Success,2025-12
PAY0000560,CUST00060,2025-03-28,1199,Debit Card,Success,2025-03
PAY0000561,CUST00060,2025-04-28,1199,Debit Card,Failed,2025-04
PAY0000562,CUST00060,2025-05-28,1199,Debit Card,Success,2025-05
PAY0000563,CUST00060,2025-06-28,1199,Debit Card,Success,2025-06
PAY0000564,CUST00060,2025-07-28,1199,Debit Card,Success,2025-07
PAY0000565,CUST00060,2025-08-28,1199,Debit Card,Failed,2025-08
PAY0000566,CUST00060,2025-09-28,1199,Debit Card,Failed,2025-09
PAY0000567,CUST00060,2025-10-28,1199,Debit Card,Success,2025-10
PAY0000568,CUST00060,2025-11-28,1199,Debit Card,Success,2025-11
PAY0000569,CUST00060,2025-12-28,1199,Debit Card,Success,2025-12
PAY0000570,CUST00060,2026-01-28,1199,Debit Card,Success,2026-01
PAY0000571,CUST00060,2026-02-28,1199,Debit Card,Success,2026-02
PAY0000572,CUST00061,2024-01-23,1497,Net Banking,Success,2024-01
PAY0000573,CUST00061,2024-02-23,499,Net Banking,Success,2024-02
PAY0000574,CUST00061,2024-03-23,499,Net Banking,Success,2024-03
PAY0000575,CUST00061,2024-04-23,5988,Net Banking,Success,2024-04
PAY0000576,CUST00061,2024-05-23,499,Net Banking,Success,2024-05
PAY0000577,CUST00061,2024-06-23,1497,Net Banking,Success,2024-06
PAY0000578,CUST00061,2024-07-23,499,Net Banking,Success,2024-07
PAY0000579,CUST00061,2024-08-23,5988,Net Banking,Success,2024-08
PAY0000580,CUST00061,2024-09-23,5988,Net Banking,Success,2024-09
PAY0000581,CUST00061,2024-10-23,5988,Net Banking,Success,2024-10
PAY0000582,CUST00061,2024-11-23,5988,Net Banking,Success,2024-11
PAY0000583,CUST00061,2024-12-23,499,Net Banking,Failed,2024-12
PAY0000584,CUST00062,2025-10-05,1499,Debit Card,Success,2025-10
PAY0000585,CUST00062,2025-11-05,1499,Debit Card,Success,2025-11
PAY0000586,CUST00062,2025-12-05,1499,Debit Card,Success,2025-12
PAY0000587,CUST00062,2026-01-05,1499,Debit Card,Success,2026-01
PAY0000588,CUST00062,2026-02-05,1499,Debit Card,Success,2026-02
PAY0000589,CUST00062,2026-03-05,1499,Debit Card,Failed,2026-03
PAY0000590,CUST00062,2026-04-05,1499,Debit Card,Success,2026-04
PAY0000591,CUST00062,2026-05-05,1499,Debit Card,Success,2026-05
PAY0000592,CUST00063,2024-10-28,799,AutoPay,Success,2024-10
PAY0000593,CUST00063,2024-11-28,799,AutoPay,Success,2024-11
PAY0000594,CUST00063,2024-12-28,799,AutoPay,Success,2024-12
PAY0000595,CUST00063,2025-01-28,799,AutoPay,Success,2025-01
PAY0000596,CUST00063,2025-02-28,799,AutoPay,Success,2025-02
PAY0000597,CUST00063,2025-03-28,799,AutoPay,Success,2025-03
PAY0000598,CUST00063,2025-04-28,799,AutoPay,Success,2025-04
PAY0000599,CUST00063,2025-05-28,799,AutoPay,Success,2025-05
PAY0000600,CUST00063,2025-06-28,799,AutoPay,Success,2025-06
PAY0000601,CUST00063,2025-07-28,799,AutoPay,Success,2025-07
PAY0000602,CUST00063,2025-08-28,799,AutoPay,Success,2025-08
PAY0000603,CUST00063,2025-09-28,799,AutoPay,Success,2025-09
PAY0000604,CUST00064,2025-04-24,1199,Net Banking,Success,2025-04
PAY0000605,CUST00064,2025-05-24,1199,Net Banking,Success,2025-05
PAY0000606,CUST00064,2025-06-24,1199,Net Banking,Success,2025-06
PAY0000607,CUST00064,2025-07-24,1199,Net Banking,Success,2025-07
PAY0000608,CUST00064,2025-08-24,1199,Net Banking,Failed,2025-08
PAY0000609,CUST00064,2025-09-24,1199,Net Banking,Success,2025-09
PAY0000610,CUST00064,2025-10-24,1199,Net Banking,Success,2025-10
PAY0000611,CUST00064,2025-11-24,1199,Net Banking,Success,2025-11
PAY0000612,CUST00064,2025-12-24,1199,Net Banking,Success,2025-12
PAY0000613,CUST00064,2026-01-24,1199,Net Banking,Success,2026-01
PAY0000614,CUST00064,2026-02-24,1199,Net Banking,Success,2026-02
PAY0000615,CUST00064,2026-03-24,1199,Net Banking,Success,2026-03
PAY0000616,CUST00065,2025-07-03,2998,Debit Card,Success,2025-07
PAY0000617,CUST00065,2025-08-03,1499,Debit Card,Success,2025-08
PAY0000618,CUST00065,2025-09-03,4497,Debit Card,Failed,2025-09
PAY0000619,CUST00065,2025-10-03,4497,Debit Card,Success,2025-10
PAY0000620,CUST00065,2025-11-03,1499,Debit Card,Success,2025-11
PAY0000621,CUST00065,2025-12-03,4497,Debit Card,Failed,2025-12
PAY0000622,CUST00065,2026-01-03,1499,Debit Card,Success,2026-01
PAY0000623,CUST00065,2026-02-03,17988,Debit Card,Success,2026-02
PAY0000624,CUST00065,2026-03-03,1499,Debit Card,Success,2026-03
PAY0000625,CUST00065,2026-04-03,17988,Debit Card,Success,2026-04
PAY0000626,CUST00065,2026-05-03,2998,Debit Card,Failed,2026-05
PAY0000627,CUST00066,2025-12-18,799,UPI,Success,2025-12
PAY0000628,CUST00066,2026-01-18,799,UPI,Success,2026-01
PAY0000629,CUST00066,2026-02-18,799,UPI,Success,2026-02
PAY0000630,CUST00066,2026-03-18,799,UPI,Success,2026-03
PAY0000631,CUST00066,2026-04-18,799,UPI,Success,2026-04
PAY0000632,CUST00067,2025-02-01,799,UPI,Failed,2025-02
PAY0000633,CUST00067,2025-03-01,799,UPI,Success,2025-03
PAY0000634,CUST00067,2025-04-01,9588,UPI,Success,2025-04
PAY0000635,CUST00067,2025-05-01,799,UPI,Failed,2025-05
PAY0000636,CUST00067,2025-06-01,799,UPI,Success,2025-06
PAY0000637,CUST00067,2025-07-01,1598,UPI,Success,2025-07
PAY0000638,CUST00067,2025-08-01,1598,UPI,Success,2025-08
PAY0000639,CUST00067,2025-09-01,799,UPI,Success,2025-09
PAY0000640,CUST00067,2025-10-01,799,UPI,Success,2025-10
PAY0000641,CUST00067,2025-11-01,799,UPI,Failed,2025-11
PAY0000642,CUST00067,2025-12-01,9588,UPI,Success,2025-12
PAY0000643,CUST00067,2026-01-01,799,UPI,Success,2026-01
PAY0000644,CUST00068,2025-07-11,1199,UPI,Success,2025-07
PAY0000645,CUST00068,2025-08-11,1199,UPI,Success,2025-08
PAY0000646,CUST00068,2025-09-11,1199,UPI,Failed,2025-09
PAY0000647,CUST00068,2025-10-11,1199,UPI,Success,2025-10
PAY0000648,CUST00068,2025-11-11,1199,UPI,Success,2025-11
PAY0000649,CUST00068,2025-12-11,1199,UPI,Success,2025-12
PAY0000650,CUST00068,2026-01-11,1199,UPI,Success,2026-01
PAY0000651,CUST00068,2026-02-11,1199,UPI,Success,2026-02
PAY0000652,CUST00068,2026-03-11,1199,UPI,Success,2026-03
PAY0000653,CUST00068,2026-04-11,1199,UPI,Success,2026-04
PAY0000654,CUST00068,2026-05-11,1199,UPI,Success,2026-05
PAY0000655,CUST00069,2025-11-09,499,Credit Card,Success,2025-11
PAY0000656,CUST00069,2025-12-09,499,Credit Card,Success,2025-12
PAY0000657,CUST00069,2026-01-09,499,Credit Card,Success,2026-01
PAY0000658,CUST00069,2026-02-09,1497,Credit Card,Success,2026-02
PAY0000659,CUST00069,2026-03-09,499,Credit Card,Success,2026-03
PAY0000660,CUST00069,2026-04-09,499,Credit Card,Success,2026-04
PAY0000661,CUST00069,2026-05-09,499,Credit Card,Failed,2026-05
PAY0000662,CUST00070,2024-05-13,499,Debit Card,Success,2024-05
PAY0000663,CUST00070,2024-06-13,499,Debit Card,Success,2024-06
PAY0000664,CUST00070,2024-07-13,499,Debit Card,Success,2024-07
PAY0000665,CUST00070,2024-08-13,499,Debit Card,Success,2024-08
PAY0000666,CUST00070,2024-09-13,499,Debit Card,Success,2024-09
PAY0000667,CUST00070,2024-10-13,499,Debit Card,Success,2024-10
PAY0000668,CUST00070,2024-11-13,499,Debit Card,Success,2024-11
PAY0000669,CUST00070,2024-12-13,499,Debit Card,Success,2024-12
PAY0000670,CUST00070,2025-01-13,499,Debit Card,Success,2025-01
PAY0000671,CUST00070,2025-02-13,499,Debit Card,Success,2025-02
PAY0000672,CUST00070,2025-03-13,499,Debit Card,Success,2025-03
PAY0000673,CUST00070,2025-04-13,499,Debit Card,Success,2025-04
PAY0000674,CUST00071,2026-01-28,1499,Debit Card,Success,2026-01
PAY0000675,CUST00071,2026-02-28,1499,Debit Card,Success,2026-02
PAY0000676,CUST00071,2026-03-28,1499,Debit Card,Failed,2026-03
PAY0000677,CUST00072,2026-01-14,2998,UPI,Success,2026-01
PAY0000678,CUST00072,2026-02-14,2998,UPI,Success,2026-02
PAY0000679,CUST00072,2026-03-14,17988,UPI,Success,2026-03
PAY0000680,CUST00072,2026-04-14,1499,UPI,Success,2026-04
PAY0000681,CUST00073,2025-05-17,3597,UPI,Success,2025-05
PAY0000682,CUST00073,2025-06-17,3597,UPI,Failed,2025-06
PAY0000683,CUST00073,2025-07-17,2398,UPI,Success,2025-07
PAY0000684,CUST00073,2025-08-17,1199,UPI,Success,2025-08
PAY0000685,CUST00073,2025-09-17,14388,UPI,Success,2025-09
PAY0000686,CUST00073,2025-10-17,1199,UPI,Success,2025-10
PAY0000687,CUST00073,2025-11-17,14388,UPI,Success,2025-11
PAY0000688,CUST00073,2025-12-17,14388,UPI,Success,2025-12
PAY0000689,CUST00073,2026-01-17,3597,UPI,Success,2026-01
PAY0000690,CUST00073,2026-02-17,14388,UPI,Success,2026-02
PAY0000691,CUST00073,2026-03-17,1199,UPI,Success,2026-03
PAY0000692,CUST00073,2026-04-17,2398,UPI,Success,2026-04
PAY0000693,CUST00074,2025-04-07,1499,UPI,Success,2025-04
PAY0000694,CUST00074,2025-05-07,1499,UPI,Failed,2025-05
PAY0000695,CUST00074,2025-06-07,1499,UPI,Success,2025-06
PAY0000696,CUST00074,2025-07-07,1499,UPI,Success,2025-07
PAY0000697,CUST00074,2025-08-07,1499,UPI,Failed,2025-08
PAY0000698,CUST00074,2025-09-07,1499,UPI,Success,2025-09
PAY0000699,CUST00074,2025-10-07,1499,UPI,Success,2025-10
PAY0000700,CUST00074,2025-11-07,1499,UPI,Success,2025-11
PAY0000701,CUST00074,2025-12-07,1499,UPI,Success,2025-12
PAY0000702,CUST00074,2026-01-07,1499,UPI,Success,2026-01
PAY0000703,CUST00074,2026-02-07,1499,UPI,Success,2026-02
PAY0000704,CUST00074,2026-03-07,1499,UPI,Success,2026-03
PAY0000705,CUST00075,2025-12-04,499,Debit Card,Success,2025-12
PAY0000706,CUST00075,2026-01-04,499,Debit Card,Success,2026-01
PAY0000707,CUST00075,2026-02-04,499,Debit Card,Success,2026-02
PAY0000708,CUST00075,2026-03-04,499,Debit Card,Success,2026-03
PAY0000709,CUST00075,2026-04-04,499,Debit Card,Success,2026-04
PAY0000710,CUST00075,2026-05-04,499,Debit Card,Success,2026-05
PAY0000711,CUST00076,2025-02-24,1199,Debit Card,Success,2025-02
PAY0000712,CUST00076,2025-03-24,3597,Debit Card,Success,2025-03
PAY0000713,CUST00076,2025-04-24,1199,Debit Card,Success,2025-04
PAY0000714,CUST00076,2025-05-24,1199,Debit Card,Success,2025-05
PAY0000715,CUST00076,2025-06-24,1199,Debit Card,Success,2025-06
PAY0000716,CUST00076,2025-07-24,3597,Debit Card,Failed,2025-07
PAY0000717,CUST00076,2025-08-24,1199,Debit Card,Success,2025-08
PAY0000718,CUST00076,2025-09-24,2398,Debit Card,Success,2025-09
PAY0000719,CUST00076,2025-10-24,3597,Debit Card,Success,2025-10
PAY0000720,CUST00076,2025-11-24,3597,Debit Card,Success,2025-11
PAY0000721,CUST00076,2025-12-24,3597,Debit Card,Success,2025-12
PAY0000722,CUST00076,2026-01-24,14388,Debit Card,Success,2026-01
PAY0000723,CUST00077,2025-10-20,499,Debit Card,Success,2025-10
PAY0000724,CUST00077,2025-11-20,499,Debit Card,Success,2025-11
PAY0000725,CUST00077,2025-12-20,499,Debit Card,Success,2025-12
