Usage_ID,Customer_ID,Usage_Month,Usage_Hours,Sessions,Data_Usage_GB,Usage_Issue_Count
U00040_11,CUST00040,2025-01-01,31.65,14,43.95,0
U00040_12,CUST00040,2025-02-01,37.55,19,37.2,0
U00040_13,CUST00040,2025-03-01,10.57,15,37.39,0
U00040_14,CUST00040,2025-04-01,27.1,26,30.58,0
U00040_15,CUST00040,2025-05-01,9.05,23,31.73,0
U00040_16,CUST00040,2025-06-01,10.89,13,31.3,0
U00040_17,CUST00040,2025-07-01,32.57,17,19.86,0
U00040_18,CUST00040,2025-08-01,14.45,27,26.01,1
U00041_01,CUST00041,2025-12-01,15.53,10,46.29,0
U00041_02,CUST00041,2026-01-01,13.63,23,20.82,2
U00041_03,CUST00041,2026-02-01,21.25,27,24.97,0
U00041_04,CUST00041,2026-03-01,8.91,21,33.96,0
U00041_05,CUST00041,2026-04-01,45.18,24,35.31,0
U00042_01,CUST00042,2024-09-01,9.73,9,15.61,0
U00042_02,CUST00042,2024-10-01,15.77,22,30.09,0
U00042_03,CUST00042,2024-11-01,9.68,20,32.85,0
U00042_04,CUST00042,2024-12-01,1.39,26,39.77,1
U00042_05,CUST00042,2025-01-01,10.79,30,29.3,1
U00042_06,CUST00042,2025-02-01,27.96,14,21.43,0
U00042_07,CUST00042,2025-03-01,22.91,29,12.88,1
U00042_08,CUST00042,2025-04-01,19.26,18,21.91,1
U00042_09,CUST00042,2025-05-01,31.96,26,34.64,2
U00042_10,CUST00042,2025-06-01,39.24,17,32.93,1
U00042_11,CUST00042,2025-07-01,43.94,22,36.23,0
U00042_12,CUST00042,2025-08-01,56.21,5,37.82,3
U00042_13,CUST00042,2025-09-01,19.29,21,27.86,0
U00042_14,CUST00042,2025-10-01,51.78,21,16.53,0
U00042_15,CUST00042,2025-11-01,25.6,21,19.13,1
U00042_16,CUST00042,2025-12-01,7.65,17,23.49,0
U00042_17,CUST00042,2026-01-01,15.18,21,36.84,0
U00042_18,CUST00042,2026-02-01,26.05,20,30.13,0
U00043_01,CUST00043,2025-05-01,36.91,7,31.8,0
U00043_02,CUST00043,2025-06-01,16.84,12,29.57,0
U00043_03,CUST00043,2025-07-01,39.5,15,14.5,1
U00043_04,CUST00043,2025-08-01,8.94,15,2.86,1
U00043_05,CUST00043,2025-09-01,24.12,20,15.44,3
U00043_06,CUST00043,2025-10-01,42.91,14,10.67,2
U00043_07,CUST00043,2025-11-01,50.25,26,19.4,1
U00043_08,CUST00043,2025-12-01,17.94,20,41.5,0
U00043_09,CUST00043,2026-01-01,2.16,16,17.14,0
U00043_10,CUST00043,2026-02-01,18.97,20,31.08,2
U00043_11,CUST00043,2026-03-01,9.09,18,14.64,2
U00043_12,CUST00043,2026-04-01,8.31,22,0.2,0
U00043_13,CUST00043,2026-05-01,39.04,28,13.24,1
U00044_01,CUST00044,2024-11-01,30.17,4,45.18,0
U00044_02,CUST00044,2024-12-01,17.98,18,31.11,1
U00044_03,CUST00044,2025-01-01,19.62,5,35.41,1
U00044_04,CUST00044,2025-02-01,17.34,23,31.01,2
U00044_05,CUST00044,2025-03-01,13.74,17,23.03,0
U00044_06,CUST00044,2025-04-01,29.21,12,2.93,0
U00044_07,CUST00044,2025-05-01,15.94,9,33.09,2
U00044_08,CUST00044,2025-06-01,18.1,16,20.46,1
U00044_09,CUST00044,2025-07-01,5.64,28,23.4,0
U00044_10,CUST00044,2025-08-01,8.15,23,28.87,0
U00044_11,CUST00044,2025-09-01,28.2,23,20.54,3
U00044_12,CUST00044,2025-10-01,26.34,13,20.03,0
U00044_13,CUST00044,2025-11-01,32.63,24,50.3,1
U00044_14,CUST00044,2025-12-01,61.07,13,13.64,2
U00044_15,CUST00044,2026-01-01,12.13,24,37.43,2
U00044_16,CUST00044,2026-02-01,10.76,13,37.86,0
U00044_17,CUST00044,2026-03-01,15.73,14,40.95,2
U00045_01,CUST00045,2026-01-01,27.08,16,28.78,0
U00045_02,CUST00045,2026-02-01,9.86,31,26.54,2
U00045_03,CUST00045,2026-03-01,11.42,29,51.51,1
U00045_04,CUST00045,2026-04-01,22.48,12,30.27,0
U00046_01,CUST00046,2025-06-01,11.33,13,44.13,0
U00046_02,CUST00046,2025-07-01,48.45,26,19.54,1
U00046_03,CUST00046,2025-08-01,12.34,20,40.81,0
U00046_04,CUST00046,2025-09-01,29.88,11,45.55,0
U00046_05,CUST00046,2025-10-01,20.36,15,32.8,1
U00046_06,CUST00046,2025-11-01,27.38,27,16.11,0
U00046_07,CUST00046,2025-12-01,16.4,16,31.68,1
U00046_08,CUST00046,2026-01-01,23.5,26,35.38,0
U00046_09,CUST00046,2026-02-01,11.85,6,20.47,0
U00046_10,CUST00046,2026-03-01,36.79,19,21.74,1
U00046_11,CUST00046,2026-04-01,27.06,20,39.45,0
U00047_01,CUST00047,2024-04-01,37.56,33,29.04,0
U00047_02,CUST00047,2024-05-01,26.24,10,26.35,0
U00047_03,CUST00047,2024-06-01,31.7,19,33.9,0
U00047_04,CUST00047,2024-07-01,27.67,8,16.51,2
U00047_05,CUST00047,2024-08-01,15.95,16,7.74,1
U00047_06,CUST00047,2024-09-01,38.46,2,6.22,1
U00047_07,CUST00047,2024-10-01,22.76,11,12.06,0
U00047_08,CUST00047,2024-11-01,18.17,21,8.2,2
U00047_09,CUST00047,2024-12-01,10.96,16,0.2,1
U00047_10,CUST00047,2025-01-01,7.91,19,23.11,1
U00047_11,CUST00047,2025-02-01,65.22,14,1.17,0
U00047_12,CUST00047,2025-03-01,10.21,21,10.72,0
U00047_13,CUST00047,2025-04-01,21.04,13,20.13,0
U00047_14,CUST00047,2025-05-01,34.87,12,18.78,2
U00047_15,CUST00047,2025-06-01,12.25,14,37.73,0
U00047_16,CUST00047,2025-07-01,7.71,21,32.89,1
U00047_17,CUST00047,2025-08-01,60.82,15,10.93,1
U00047_18,CUST00047,2025-09-01,32.71,21,0.2,2
U00048_01,CUST00048,2025-08-01,22.7,7,49.47,2
U00048_02,CUST00048,2025-09-01,27.66,9,46.0,1
U00048_03,CUST00048,2025-10-01,27.38,17,23.95,0
U00048_04,CUST00048,2025-11-01,14.54,14,30.72,1
U00048_05,CUST00048,2025-12-01,14.13,16,33.89,1
U00048_06,CUST00048,2026-01-01,21.6,12,33.57,1
U00048_07,CUST00048,2026-02-01,34.81,32,37.96,0
U00048_08,CUST00048,2026-03-01,15.15,16,15.62,0
U00048_09,CUST00048,2026-04-01,21.52,20,33.31,0
U00048_10,CUST00048,2026-05-01,34.03,3,20.86,0
U00049_01,CUST00049,2025-04-01,26.54,14,17.96,1
U00049_02,CUST00049,2025-05-01,70.57,26,25.73,1
U00049_03,CUST00049,2025-06-01,20.61,18,16.73,1
U00049_04,CUST00049,2025-07-01,5.9,26,23.23,0
U00049_05,CUST00049,2025-08-01,37.93,19,24.04,0
U00049_06,CUST00049,2025-09-01,25.53,21,7.07,1
U00049_07,CUST00049,2025-10-01,10.66,29,45.68,0
U00049_08,CUST00049,2025-11-01,9.16,25,14.67,1
U00049_09,CUST00049,2025-12-01,68.53,8,38.79,0
U00049_10,CUST00049,2026-01-01,11.9,20,46.51,0
U00049_11,CUST00049,2026-02-01,28.27,30,38.87,0
U00049_12,CUST00049,2026-03-01,42.95,14,16.32,1
U00049_13,CUST00049,2026-04-01,5.2,17,32.64,1
U00049_14,CUST00049,2026-05-01,16.09,19,24.43,1
U00050_01,CUST00050,2025-04-01,22.53,7,32.94,0
U00050_02,CUST00050,2025-05-01,38.64,15,45.37,2
U00050_03,CUST00050,2025-06-01,37.6,17,41.99,2
U00050_04,CUST00050,2025-07-01,10.6,25,29.23,0
U00050_05,CUST00050,2025-08-01,25.9,18,43.51,1
U00050_06,CUST00050,2025-09-01,30.99,23,18.5,3
U00050_07,CUST00050,2025-10-01,15.54,23,42.54,2
U00050_08,CUST00050,2025-11-01,37.82,24,32.22,0
U00050_09,CUST00050,2025-12-01,7.25,27,39.64,0
U00050_10,CUST00050,2026-01-01,6.77,13,33.09,1
U00050_11,CUST00050,2026-02-01,20.98,15,35.7,1
U00050_12,CUST00050,2026-03-01,14.73,16,29.08,0
U00050_13,CUST00050,2026-04-01,15.15,15,39.17,3
U00051_01,CUST00051,2026-02-01,37.04,16,50.07,1
U00051_02,CUST00051,2026-03-01,24.36,15,38.03,1
U00051_03,CUST00051,2026-04-01,11.58,20,35.78,1
U00052_01,CUST00052,2024-12-01,22.37,24,24.7,0
U00052_02,CUST00052,2025-01-01,25.52,18,18.32,1
U00052_03,CUST00052,2025-02-01,8.58,40,55.08,0
U00052_04,CUST00052,2025-03-01,22.72,14,15.62,1
U00052_05,CUST00052,2025-04-01,5.47,11,50.27,0
U00052_06,CUST00052,2025-05-01,32.05,12,40.97,1
U00052_07,CUST00052,2025-06-01,6.06,14,30.41,0
U00052_08,CUST00052,2025-07-01,7.57,15,24.85,0
U00052_09,CUST00052,2025-08-01,26.9,20,33.68,0
U00052_10,CUST00052,2025-09-01,20.47,10,46.29,1
U00052_11,CUST00052,2025-10-01,7.18,17,27.46,1
U00052_12,CUST00052,2025-11-01,52.16,13,34.77,0
U00052_13,CUST00052,2025-12-01,19.8,12,40.23,2
U00052_14,CUST00052,2026-01-01,23.68,14,38.65,0
U00052_15,CUST00052,2026-02-01,14.2,12,24.4,0
U00052_16,CUST00052,2026-03-01,22.99,8,13.69,2
U00052_17,CUST00052,2026-04-01,8.74,16,28.73,0
U00053_01,CUST00053,2024-02-01,15.56,18,28.74,4
U00053_02,CUST00053,2024-03-01,13.4,11,18.11,1
U00053_03,CUST00053,2024-04-01,6.45,14,23.02,1
U00053_04,CUST00053,2024-05-01,30.97,27,23.44,0
U00053_05,CUST00053,2024-06-01,21.25,15,30.76,0
U00053_06,CUST00053,2024-07-01,27.42,17,28.0,1
U00053_07,CUST00053,2024-08-01,23.43,26,17.24,0
U00053_08,CUST00053,2024-09-01,37.59,21,19.51,1
U00053_09,CUST00053,2024-10-01,9.59,26,35.8,0
U00053_10,CUST00053,2024-11-01,16.95,15,41.79,1
U00053_11,CUST00053,2024-12-01,7.8,14,37.34,0
U00053_12,CUST00053,2025-01-01,14.47,21,28.72,1
U00053_13,CUST00053,2025-02-01,31.14,15,30.49,1
U00053_14,CUST00053,2025-03-01,12.65,16,26.64,1
U00053_15,CUST00053,2025-04-01,17.1,15,24.72,1
U00053_16,CUST00053,2025-05-01,24.1,29,47.45,0
U00053_17,CUST00053,2025-06-01,64.43,16,37.96,0
U00053_18,CUST00053,2025-07-01,12.52,26,38.18,1
U00054_01,CUST00054,2025-07-01,14.31,25,28.07,2
U00054_02,CUST00054,2025-08-01,34.43,21,35.8,0
U00054_03,CUST00054,2025-09-01,18.63,14,48.15,0
U00054_04,CUST00054,2025-10-01,16.49,22,24.63,1
U00054_05,CUST00054,2025-11-01,34.57,12,23.16,1
U00054_06,CUST00054,2025-12-01,2.37,15,15.88,0
U00054_07,CUST00054,2026-01-01,30.37,9,20.21,1
U00054_08,CUST00054,2026-02-01,22.18,4,40.64,1
U00054_09,CUST00054,2026-03-01,34.54,14,26.03,1
U00054_10,CUST00054,2026-04-01,21.24,16,29.2,0
U00054_11,CUST00054,2026-05-01,8.4,33,37.71,0
U00055_01,CUST00055,2024-09-01,12.82,9,35.47,0
U00055_02,CUST00055,2024-10-01,24.47,18,32.77,1
U00055_03,CUST00055,2024-11-01,21.57,27,48.41,0
U00055_04,CUST00055,2024-12-01,4.22,20,37.53,0
U00055_05,CUST00055,2025-01-01,14.25,31,24.25,0
U00055_06,CUST00055,2025-02-01,25.8,6,11.35,1
U00055_07,CUST00055,2025-03-01,20.41,22,29.68,0
U00055_08,CUST00055,2025-04-01,46.52,20,55.91,0
U00055_09,CUST00055,2025-05-01,24.88,12,30.73,0
U00055_10,CUST00055,2025-06-01,14.82,22,47.75,0
U00055_11,CUST00055,2025-07-01,20.41,26,29.87,0
U00055_12,CUST00055,2025-08-01,14.54,17,48.85,0
U00055_13,CUST00055,2025-09-01,50.81,16,23.84,0
U00055_14,CUST00055,2025-10-01,45.6,23,24.71,0
U00055_15,CUST00055,2025-11-01,57.82,11,20.45,1
U00055_16,CUST00055,2025-12-01,32.3,17,15.84,0
U00055_17,CUST00055,2026-01-01,23.83,22,60.15,0
U00055_18,CUST00055,2026-02-01,41.08,6,36.6,1
U00056_01,CUST00056,2024-12-01,27.51,8,28.37,0
U00056_02,CUST00056,2025-01-01,15.81,15,27.93,1
U00056_03,CUST00056,2025-02-01,43.04,27,29.76,1
U00056_04,CUST00056,2025-03-01,32.08,18,30.2,3
U00056_05,CUST00056,2025-04-01,22.05,17,34.22,0
U00056_06,CUST00056,2025-05-01,34.71,23,37.95,1
U00056_07,CUST00056,2025-06-01,13.86,11,21.11,2
U00056_08,CUST00056,2025-07-01,19.33,19,42.55,0
U00056_09,CUST00056,2025-08-01,17.93,13,21.06,1
U00056_10,CUST00056,2025-09-01,9.76,32,29.57,0
U00056_11,CUST00056,2025-10-01,4.97,13,30.63,2
U00056_12,CUST00056,2025-11-01,47.38,25,24.65,1
U00056_13,CUST00056,2025-12-01,46.79,16,32.98,0
U00056_14,CUST00056,2026-01-01,19.41,20,34.56,1
U00056_15,CUST00056,2026-02-01,26.36,7,5.69,0
U00056_16,CUST00056,2026-03-01,12.29,17,41.9,0
U00056_17,CUST00056,2026-04-01,17.6,13,32.84,2
U00057_01,CUST00057,2025-05-01,23.93,30,14.57,1
U00057_02,CUST00057,2025-06-01,23.55,14,17.02,1
U00057_03,CUST00057,2025-07-01,9.59,20,20.64,0
U00057_04,CUST00057,2025-08-01,5.87,36,28.97,2
U00057_05,CUST00057,2025-09-01,6.64,19,7.1,0
U00057_06,CUST00057,2025-10-01,13.08,6,19.11,0
U00057_07,CUST00057,2025-11-01,13.52,21,0.2,0
U00057_08,CUST00057,2025-12-01,13.94,16,25.98,1
U00057_09,CUST00057,2026-01-01,5.11,15,18.25,0
U00057_10,CUST00057,2026-02-01,51.09,14,37.88,0
U00057_11,CUST00057,2026-03-01,61.05,35,17.59,0
U00057_12,CUST00057,2026-04-01,51.36,20,30.87,0
U00058_01,CUST00058,2025-02-01,22.08,33,32.72,1
U00058_02,CUST00058,2025-03-01,26.19,19,42.35,1
U00058_03,CUST00058,2025-04-01,19.0,11,28.19,2
U00058_04,CUST00058,2025-05-01,27.26,4,26.04,1
U00058_05,CUST00058,2025-06-01,33.39,11,30.68,0
U00058_06,CUST00058,2025-07-01,14.48,3,30.99,0
U00058_07,CUST00058,2025-08-01,8.13,3,43.59,1
U00058_08,CUST00058,2025-09-01,33.95,19,25.42,1
U00058_09,CUST00058,2025-10-01,18.46,26,44.07,1
U00058_10,CUST00058,2025-11-01,6.86,12,25.2,0
U00058_11,CUST00058,2025-12-01,10.59,22,34.94,2
U00058_12,CUST00058,2026-01-01,19.28,10,23.07,1
U00058_13,CUST00058,2026-02-01,21.3,18,20.73,0
U00058_14,CUST00058,2026-03-01,36.62,17,30.93,0
U00058_15,CUST00058,2026-04-01,35.2,23,26.04,0
U00058_16,CUST00058,2026-05-01,32.74,22,20.46,2
U00059_01,CUST00059,2025-01-01,29.8,22,38.8,0
U00059_02,CUST00059,2025-02-01,35.0,21,26.03,1
U00059_03,CUST00059,2025-03-01,56.61,17,23.95,0
U00059_04,CUST00059,2025-04-01,9.71,18,27.0,0
U00059_05,CUST00059,2025-05-01,25.73,18,42.54,0
U00059_06,CUST00059,2025-06-01,23.77,12,36.26,0
U00059_07,CUST00059,2025-07-01,36.27,15,25.83,0
U00059_08,CUST00059,2025-08-01,21.85,22,25.77,1
U00059_09,CUST00059,2025-09-01,24.35,11,22.36,1
U00059_10,CUST00059,2025-10-01,35.78,24,45.3,0
U00059_11,CUST00059,2025-11-01,40.15,14,31.28,0
U00059_12,CUST00059,2025-12-01,27.18,24,30.96,0
U00059_13,CUST00059,2026-01-01,13.44,8,42.41,1
U00059_14,CUST00059,2026-02-01,19.27,19,45.7,1
U00059_15,CUST00059,2026-03-01,9.75,12,28.25,1
U00059_16,CUST00059,2026-04-01,34.43,19,14.19,0
U00059_17,CUST00059,2026-05-01,3.54,14,38.96,0
U00060_01,CUST00060,2025-03-01,23.79,26,34.89,0
U00060_02,CUST00060,2025-04-01,36.04,6,43.89,2
U00060_03,CUST00060,2025-05-01,50.93,23,36.18,2
U00060_04,CUST00060,2025-06-01,51.33,26,40.46,0
U00060_05,CUST00060,2025-07-01,26.8,14,39.57,1
U00060_06,CUST00060,2025-08-01,8.98,20,26.66,2
U00060_07,CUST00060,2025-09-01,13.27,18,48.22,1
U00060_08,CUST00060,2025-10-01,8.69,22,40.57,1
U00060_09,CUST00060,2025-11-01,47.23,19,31.55,0
U00060_10,CUST00060,2025-12-01,10.71,8,35.14,0
U00060_11,CUST00060,2026-01-01,17.93,20,24.57,1
U00060_12,CUST00060,2026-02-01,19.49,21,20.13,0
U00060_13,CUST00060,2026-03-01,35.4,16,22.87,1
U00060_14,CUST00060,2026-04-01,24.48,11,45.47,1
U00061_01,CUST00061,2024-01-01,44.08,8,0.2,3
U00061_02,CUST00061,2024-02-01,13.78,11,26.51,0
U00061_03,CUST00061,2024-03-01,25.34,16,8.41,1
U00061_04,CUST00061,2024-04-01,32.29,10,21.6,1
U00061_05,CUST00061,2024-05-01,9.87,30,15.56,2
U00061_06,CUST00061,2024-06-01,25.67,19,18.78,1
U00061_07,CUST00061,2024-07-01,15.75,20,12.04,0
U00061_08,CUST00061,2024-08-01,16.73,12,15.78,0
U00061_09,CUST00061,2024-09-01,20.4,18,12.34,0
U00061_10,CUST00061,2024-10-01,31.62,19,8.15,1
U00061_11,CUST00061,2024-11-01,17.92,26,10.3,0
U00061_12,CUST00061,2024-12-01,27.28,16,11.89,2
U00061_13,CUST00061,2025-01-01,16.95,27,27.26,0
U00061_14,CUST00061,2025-02-01,22.9,9,36.32,0
U00061_15,CUST00061,2025-03-01,16.25,21,9.24,1
U00061_16,CUST00061,2025-04-01,36.99,28,12.88,0
U00061_17,CUST00061,2025-05-01,9.14,33,17.83,1
U00061_18,CUST00061,2025-06-01,18.84,22,12.27,1
U00062_01,CUST00062,2025-10-01,17.51,27,29.66,0
U00062_02,CUST00062,2025-11-01,70.39,19,30.27,0
U00062_03,CUST00062,2025-12-01,20.61,22,21.25,1
U00062_04,CUST00062,2026-01-01,21.58,28,29.17,0
U00062_05,CUST00062,2026-02-01,16.47,9,25.58,1
U00062_06,CUST00062,2026-03-01,8.7,24,36.8,0
U00062_07,CUST00062,2026-04-01,9.98,22,43.06,2
U00062_08,CUST00062,2026-05-01,9.12,12,46.71,1
U00063_01,CUST00063,2024-10-01,33.58,21,36.33,1
U00063_02,CUST00063,2024-11-01,14.62,11,17.55,2
U00063_03,CUST00063,2024-12-01,18.64,22,41.55,1
U00063_04,CUST00063,2025-01-01,19.61,21,37.48,0
U00063_05,CUST00063,2025-02-01,25.32,20,33.26,2
U00063_06,CUST00063,2025-03-01,9.1,18,29.26,3
U00063_07,CUST00063,2025-04-01,4.33,32,34.11,2
U00063_08,CUST00063,2025-05-01,14.82,10,36.73,2
U00063_09,CUST00063,2025-06-01,20.33,21,18.35,3
U00063_10,CUST00063,2025-07-01,29.58,14,35.82,1
U00063_11,CUST00063,2025-08-01,18.17,12,29.64,1
U00063_12,CUST00063,2025-09-01,15.62,19,23.88,0
U00063_13,CUST00063,2025-10-01,13.17,23,39.81,1
U00063_14,CUST00063,2025-11-01,10.65,11,34.5,1
U00063_15,CUST00063,2025-12-01,34.91,23,45.61,3
U00063_16,CUST00063,2026-01-01,20.38,17,44.02,1
U00063_17,CUST00063,2026-02-01,23.56,20,30.99,1
U00064_01,CUST00064,2025-04-01,45.27,16,46.27,0
U00064_02,CUST00064,2025-05-01,15.49,22,23.96,0
U00064_03,CUST00064,2025-06-01,16.15,20,45.2,0
U00064_04,CUST00064,2025-07-01,11.38,16,30.16,1
U00064_05,CUST00064,2025-08-01,19.33,19,14.92,3
U00064_06,CUST00064,2025-09-01,24.27,22,38.2,1
U00064_07,CUST00064,2025-10-01,15.01,12,34.48,0
U00064_08,CUST00064,2025-11-01,45.66,16,23.18,3
U00064_09,CUST00064,2025-12-01,11.9,15,26.38,1
U00064_10,CUST00064,2026-01-01,26.3,18,38.17,1
U00064_11,CUST00064,2026-02-01,13.06,20,27.24,0
U00064_12,CUST00064,2026-03-01,11.78,17,15.15,2
U00064_13,CUST00064,2026-04-01,14.38,19,62.77,1
U00065_01,CUST00065,2025-07-01,11.56,21,27.75,0
U00065_02,CUST00065,2025-08-01,26.59,23,30.26,1
U00065_03,CUST00065,2025-09-01,10.3,6,21.36,0
U00065_04,CUST00065,2025-10-01,19.95,22,38.04,0
U00065_05,CUST00065,2025-11-01,7.77,7,38.45,0
U00065_06,CUST00065,2025-12-01,33.2,19,23.76,0
U00065_07,CUST00065,2026-01-01,40.36,4,19.28,0
U00065_08,CUST00065,2026-02-01,22.68,27,44.93,3
U00065_09,CUST00065,2026-03-01,46.95,20,20.62,2
U00065_10,CUST00065,2026-04-01,24.7,14,21.93,0
U00065_11,CUST00065,2026-05-01,36.07,2,41.7,0
U00066_01,CUST00066,2025-12-01,59.2,26,24.6,1
U00066_02,CUST00066,2026-01-01,8.04,28,35.65,1
U00066_03,CUST00066,2026-02-01,35.41,19,31.48,0
U00066_04,CUST00066,2026-03-01,26.64,17,35.09,2
U00066_05,CUST00066,2026-04-01,22.81,15,29.06,2
U00067_01,CUST00067,2025-02-01,21.83,19,29.79,1
U00067_02,CUST00067,2025-03-01,20.9,13,29.75,0
U00067_03,CUST00067,2025-04-01,18.74,21,35.13,1
U00067_04,CUST00067,2025-05-01,49.47,15,27.47,0
U00067_05,CUST00067,2025-06-01,10.54,12,42.48,0
U00067_06,CUST00067,2025-07-01,26.42,29,39.34,0
U00067_07,CUST00067,2025-08-01,14.18,18,10.95,2
U00067_08,CUST00067,2025-09-01,55.31,16,16.01,0
U00067_09,CUST00067,2025-10-01,5.27,25,44.88,1
U00067_10,CUST00067,2025-11-01,20.24,19,41.01,1
U00067_11,CUST00067,2025-12-01,17.17,6,48.24,0
U00067_12,CUST00067,2026-01-01,24.96,16,23.87,3
U00067_13,CUST00067,2026-02-01,4.15,17,36.29,1
U00067_14,CUST00067,2026-03-01,31.62,9,20.78,1
U00067_15,CUST00067,2026-04-01,18.47,15,19.3,0
U00068_01,CUST00068,2025-07-01,22.54,18,47.44,1
U00068_02,CUST00068,2025-08-01,21.1,18,21.31,0
U00068_03,CUST00068,2025-09-01,21.11,15,31.83,0
U00068_04,CUST00068,2025-10-01,26.67,5,24.94,1
U00068_05,CUST00068,2025-11-01,7.68,29,19.24,2
U00068_06,CUST00068,2025-12-01,11.75,18,25.28,0
U00068_07,CUST00068,2026-01-01,34.9,21,32.32,0
U00068_08,CUST00068,2026-02-01,31.21,19,22.05,1
U00068_09,CUST00068,2026-03-01,28.72,17,48.73,1
U00068_10,CUST00068,2026-04-01,13.86,15,22.63,0
U00068_11,CUST00068,2026-05-01,29.39,13,31.5,0
U00069_01,CUST00069,2025-11-01,15.24,14,12.26,0
U00069_02,CUST00069,2025-12-01,27.12,25,13.93,2
U00069_03,CUST00069,2026-01-01,31.09,9,40.76,0
U00069_04,CUST00069,2026-02-01,11.57,11,17.89,1
U00069_05,CUST00069,2026-03-01,17.96,10,43.51,0
U00069_06,CUST00069,2026-04-01,28.8,11,32.04,0
U00069_07,CUST00069,2026-05-01,12.29,10,6.51,0
U00070_01,CUST00070,2024-05-01,35.1,4,20.54,1
U00070_02,CUST00070,2024-06-01,13.56,21,12.09,1
U00070_03,CUST00070,2024-07-01,34.91,15,12.14,0
U00070_04,CUST00070,2024-08-01,16.21,25,42.37,1
U00070_05,CUST00070,2024-09-01,21.34,27,19.07,1
U00070_06,CUST00070,2024-10-01,9.81,12,26.11,0
U00070_07,CUST00070,2024-11-01,23.72,14,18.31,1
U00070_08,CUST00070,2024-12-01,3.18,38,7.27,1
U00070_09,CUST00070,2025-01-01,28.05,24,10.65,0
U00070_10,CUST00070,2025-02-01,47.02,33,21.92,0
U00070_11,CUST00070,2025-03-01,22.28,23,33.81,2
U00070_12,CUST00070,2025-04-01,16.62,24,16.03,3
U00070_13,CUST00070,2025-05-01,15.68,23,13.33,0
U00070_14,CUST00070,2025-06-01,7.12,15,10.61,1
U00070_15,CUST00070,2025-07-01,38.87,12,10.35,1
U00070_16,CUST00070,2025-08-01,37.36,25,12.52,0
U00070_17,CUST00070,2025-09-01,24.66,24,30.91,1
U00071_01,CUST00071,2026-01-01,12.98,27,45.23,2
U00071_02,CUST00071,2026-02-01,18.13,16,28.87,3
U00071_03,CUST00071,2026-03-01,18.58,12,41.74,0
U00072_01,CUST00072,2026-01-01,6.96,16,22.16,2
U00072_02,CUST00072,2026-02-01,15.18,19,22.35,1
U00072_03,CUST00072,2026-03-01,6.4,13,26.61,0
U00072_04,CUST00072,2026-04-01,17.19,19,43.93,1
U00073_01,CUST00073,2025-05-01,16.66,20,41.15,0
U00073_02,CUST00073,2025-06-01,5.9,14,34.61,0
U00073_03,CUST00073,2025-07-01,19.77,22,0.2,0
U00073_04,CUST00073,2025-08-01,28.26,20,36.08,1
U00073_05,CUST00073,2025-09-01,24.58,6,22.95,0
U00073_06,CUST00073,2025-10-01,13.5,15,30.1,0
U00073_07,CUST00073,2025-11-01,7.04,14,47.89,0
U00073_08,CUST00073,2025-12-01,35.64,12,21.04,0
U00073_09,CUST00073,2026-01-01,19.27,21,39.4,0
U00073_10,CUST00073,2026-02-01,25.83,18,38.09,0
U00073_11,CUST00073,2026-03-01,14.16,11,48.85,1
U00073_12,CUST00073,2026-04-01,31.8,18,28.0,1
U00074_01,CUST00074,2025-04-01,20.81,12,20.12,2
U00074_02,CUST00074,2025-05-01,15.72,7,43.5,2
U00074_03,CUST00074,2025-06-01,27.86,13,24.91,0
U00074_04,CUST00074,2025-07-01,28.72,14,20.21,0
U00074_05,CUST00074,2025-08-01,30.77,16,7.94,2
U00074_06,CUST00074,2025-09-01,12.24,5,18.86,0
U00074_07,CUST00074,2025-10-01,31.01,20,35.6,1
U00074_08,CUST00074,2025-11-01,12.88,11,39.56,1
U00074_09,CUST00074,2025-12-01,17.55,31,43.4,0
U00074_10,CUST00074,2026-01-01,47.81,10,17.9,0
U00074_11,CUST00074,2026-02-01,35.88,4,29.31,2
U00074_12,CUST00074,2026-03-01,23.75,19,32.86,1
U00074_13,CUST00074,2026-04-01,13.88,16,48.37,1
U00075_01,CUST00075,2025-12-01,8.43,2,33.99,3
U00075_02,CUST00075,2026-01-01,22.09,8,20.96,0
U00075_03,CUST00075,2026-02-01,23.69,9,16.96,0
U00075_04,CUST00075,2026-03-01,17.49,17,35.99,1
U00075_05,CUST00075,2026-04-01,32.06,21,24.27,0
U00075_06,CUST00075,2026-05-01,28.26,2,10.54,0
U00076_01,CUST00076,2025-02-01,18.22,35,31.71,0
U00076_02,CUST00076,2025-03-01,21.51,22,15.72,1
U00076_03,CUST00076,2025-04-01,14.61,23,52.36,1
U00076_04,CUST00076,2025-05-01,26.15,28,24.61,0
U00076_05,CUST00076,2025-06-01,19.32,7,39.71,0
U00076_06,CUST00076,2025-07-01,20.65,19,29.36,0
U00076_07,CUST00076,2025-08-01,20.44,22,27.53,1
U00076_08,CUST00076,2025-09-01,24.34,15,28.25,0
U00076_09,CUST00076,2025-10-01,53.77,10,18.52,1
U00076_10,CUST00076,2025-11-01,20.25,12,44.17,1
U00076_11,CUST00076,2025-12-01,58.79,16,43.86,0
U00076_12,CUST00076,2026-01-01,44.42,12,35.83,0
U00076_13,CUST00076,2026-02-01,37.2,20,36.09,0
U00076_14,CUST00076,2026-03-01,16.96,18,36.59,0
U00076_15,CUST00076,2026-04-01,26.4,15,36.19,0
