Payment_ID,Customer_ID,Payment_Date,Amount,Payment_Method,Payment_Status
PAY0000444,CUST00049,2025-10-26,3597,Net Banking,Success
PAY0000445,CUST00049,2025-11-26,14388,Net Banking,Success
PAY0000446,CUST00049,2025-12-26,3597,Net Banking,Success
PAY0000447,CUST00049,2026-01-26,1199,Net Banking,Success
PAY0000448,CUST00049,2026-02-26,2398,Net Banking,Success
PAY0000449,CUST00049,2026-03-26,1199,Net Banking,Success
PAY0000450,CUST00050,2025-04-24,1499,AutoPay,Success
PAY0000451,CUST00050,2025-05-24,1499,AutoPay,Success
PAY0000452,CUST00050,2025-06-24,1499,AutoPay,Success
PAY0000453,CUST00050,2025-07-24,1499,AutoPay,Success
PAY0000454,CUST00050,2025-08-24,1499,AutoPay,Success
PAY0000455,CUST00050,2025-09-24,1499,AutoPay,Success
PAY0000456,CUST00050,2025-10-24,1499,AutoPay,Success
PAY0000457,CUST00050,2025-11-24,1499,AutoPay,Success
PAY0000458,CUST00050,2025-12-24,1499,AutoPay,Success
PAY0000459,CUST00050,2026-01-24,1499,AutoPay,Success
PAY0000460,CUST00050,2026-02-24,1499,AutoPay,Success
PAY0000461,CUST00050,2026-03-24,1499,AutoPay,Success
PAY0000462,CUST00051,2026-02-20,1199,AutoPay,Success
PAY0000463,CUST00051,2026-03-20,1199,AutoPay,Success
PAY0000464,CUST00051,2026-04-20,1199,AutoPay,Success
PAY0000465,CUST00052,2024-12-03,1499,AutoPay,Success
PAY0000466,CUST00052,2025-01-03,1499,AutoPay,Success
PAY0000467,CUST00052,2025-02-03,1499,AutoPay,Success
PAY0000468,CUST00052,2025-03-03,1499,AutoPay,Success
PAY0000469,CUST00052,2025-04-03,1499,AutoPay,Success
PAY0000470,CUST00052,2025-05-03,2998,AutoPay,Success
PAY0000471,CUST00052,2025-06-03,4497,AutoPay,Success
PAY0000472,CUST00052,2025-07-03,1499,AutoPay,Success
PAY0000473,CUST00052,2025-08-03,17988,AutoPay,Success
PAY0000474,CUST00052,2025-09-03,4497,AutoPay,Success
PAY0000475,CUST00052,2025-10-03,2998,AutoPay,Success
PAY0000476,CUST00052,2025-11-03,2998,AutoPay,Success
PAY0000477,CUST00053,2024-02-25,1499,Credit Card,Success
PAY0000478,CUST00053,2024-03-25,2998,Credit Card,Success
PAY0000479,CUST00053,2024-04-25,17988,Credit Card,Success
PAY0000480,CUST00053,2024-05-25,2998,Credit Card,Failed
PAY0000481,CUST00053,2024-06-25,1499,Credit Card,Success
PAY0000482,CUST00053,2024-07-25,1499,Credit Card,Success
PAY0000483,CUST00053,2024-08-25,17988,Credit Card,Failed
PAY0000484,CUST00053,2024-09-25,4497,Credit Card,Success
PAY0000485,CUST00053,2024-10-25,1499,Credit Card,Success
PAY0000486,CUST00053,2024-11-25,17988,Credit Card,Success
PAY0000487,CUST00053,2024-12-25,1499,Credit Card,Success
PAY0000488,CUST00053,2025-01-25,1499,Credit Card,Success
PAY0000489,CUST00054,2025-07-18,9588,UPI,Success
PAY0000490,CUST00054,2025-08-18,799,UPI,Success
PAY0000491,CUST00054,2025-09-18,1598,UPI,Success
PAY0000492,CUST00054,2025-10-18,9588,UPI,Success
PAY0000493,CUST00054,2025-11-18,799,UPI,Success
PAY0000494,CUST00054,2025-12-18,2397,UPI,Success
PAY0000495,CUST00054,2026-01-18,9588,UPI,Failed
PAY0000496,CUST00054,2026-02-18,799,UPI,Success
PAY0000497,CUST00054,2026-03-18,1598,UPI,Failed
PAY0000498,CUST00054,2026-04-18,1598,UPI,Success
PAY0000499,CUST00054,2026-05-18,1598,UPI,Success
PAY0000500,CUST00055,2024-09-06,799,AutoPay,Success
PAY0000501,CUST00055,2024-10-06,799,AutoPay,Success
PAY0000502,CUST00055,2024-11-06,9588,AutoPay,Success
PAY0000503,CUST00055,2024-12-06,799,AutoPay,Success
PAY0000504,CUST00055,2025-01-06,2397,AutoPay,Success
PAY0000505,CUST00055,2025-02-06,2397,AutoPay,Success
PAY0000506,CUST00055,2025-03-06,9588,AutoPay,Success
PAY0000507,CUST00055,2025-04-06,1598,AutoPay,Success
PAY0000508,CUST00055,2025-05-06,799,AutoPay,Success
PAY0000509,CUST00055,2025-06-06,1598,AutoPay,Success
PAY0000510,CUST00055,2025-07-06,2397,AutoPay,Success
PAY0000511,CUST00055,2025-08-06,1598,AutoPay,Success
PAY0000512,CUST00056,2024-12-19,1499,Credit Card,Success
PAY0000513,CUST00056,2025-01-19,2998,Credit Card,Success
PAY0000514,CUST00056,2025-02-19,1499,Credit Card,Success
PAY0000515,CUST00056,2025-03-19,1499,Credit Card,Success
PAY0000516,CUST00056,2025-04-19,17988,Credit Card,Success
PAY0000517,CUST00056,2025-05-19,2998,Credit Card,Success
PAY0000518,CUST00056,2025-06-19,17988,Credit Card,Success
PAY0000519,CUST00056,2025-07-19,2998,Credit Card,Success
PAY0000520,CUST00056,2025-08-19,2998,Credit Card,Success
PAY0000521,CUST00056,2025-09-19,17988,Credit Card,Success
PAY0000522,CUST00056,2025-10-19,17988,Credit Card,Failed
PAY0000523,CUST00056,2025-11-19,1499,Credit Card,Success
PAY0000524,CUST00057,2025-05-22,499,Net Banking,Success
PAY0000525,CUST00057,2025-06-22,5988,Net Banking,Success
PAY0000526,CUST00057,2025-07-22,499,Net Banking,Success
PAY0000527,CUST00057,2025-08-22,998,Net Banking,Success
PAY0000528,CUST00057,2025-09-22,5988,Net Banking,Success
PAY0000529,CUST00057,2025-10-22,499,Net Banking,Success
PAY0000530,CUST00057,2025-11-22,499,Net Banking,Success
PAY0000531,CUST00057,2025-12-22,998,Net Banking,Success
PAY0000532,CUST00057,2026-01-22,499,Net Banking,Success
PAY0000533,CUST00057,2026-02-22,499,Net Banking,Success
PAY0000534,CUST00057,2026-03-22,1497,Net Banking,Success
PAY0000535,CUST00057,2026-04-22,5988,Net Banking,Success
PAY0000536,CUST00058,2025-02-11,14388,Net Banking,Success
PAY0000537,CUST00058,2025-03-11,14388,Net Banking,Success
PAY0000538,CUST00058,2025-04-11,1199,Net Banking,Success
PAY0000539,CUST00058,2025-05-11,2398,Net Banking,Success
PAY0000540,CUST00058,2025-06-11,1199,Net Banking,Success
PAY0000541,CUST00058,2025-07-11,14388,Net Banking,Success
PAY0000542,CUST00058,2025-08-11,1199,Net Banking,Success
PAY0000543,CUST00058,2025-09-11,1199,Net Banking,Success
PAY0000544,CUST00058,2025-10-11,1199,Net Banking,Success
PAY0000545,CUST00058,2025-11-11,1199,Net Banking,Success
PAY0000546,CUST00058,2025-12-11,1199,Net Banking,Success
PAY0000547,CUST00058,2026-01-11,1199,Net Banking,Success
PAY0000548,CUST00059,2025-01-02,17988,Credit Card,Success
PAY0000549,CUST00059,2025-02-02,1499,Credit Card,Success
PAY0000550,CUST00059,2025-03-02,2998,Credit Card,Success
PAY0000551,CUST00059,2025-04-02,1499,Credit Card,Success
PAY0000552,CUST00059,2025-05-02,17988,Credit Card,Success
PAY0000553,CUST00059,2025-06-02,1499,Credit Card,Success
PAY0000554,CUST00059,2025-07-02,2998,Credit Card,Success
PAY0000555,CUST00059,2025-08-02,1499,Credit Card,Success
PAY0000556,CUST00059,2025-09-02,17988,Credit Card,Success
PAY0000557,CUST00059,2025-10-02,4497,Credit Card,Success
PAY0000558,CUST00059,2025-11-02,1499,Credit Card,Success
PAY0000559,CUST00059,2025-12-02,1499,Credit Card,Success
PAY0000560,CUST00060,2025-03-28,1199,Debit Card,Success
PAY0000561,CUST00060,2025-04-28,1199,Debit Card,Failed
PAY0000562,CUST00060,2025-05-28,1199,Debit Card,Success
PAY0000563,CUST00060,2025-06-28,1199,Debit Card,Success
PAY0000564,CUST00060,2025-07-28,1199,Debit Card,Success
PAY0000565,CUST00060,2025-08-28,1199,Debit Card,Failed
PAY0000566,CUST00060,2025-09-28,1199,Debit Card,Failed
PAY0000567,CUST00060,2025-10-28,1199,Debit Card,Success
PAY0000568,CUST00060,2025-11-28,1199,Debit Card,Success
PAY0000569,CUST00060,2025-12-28,1199,Debit Card,Success
PAY0000570,CUST00060,2026-01-28,1199,Debit Card,Success
PAY0000571,CUST00060,2026-02-28,1199,Debit Card,Success
PAY0000572,CUST00061,2024-01-23,1497,Net Banking,Success
PAY0000573,CUST00061,2024-02-23,499,Net Banking,Success
PAY0000574,CUST00061,2024-03-23,499,Net Banking,Success
PAY0000575,CUST00061,2024-04-23,5988,Net Banking,Success
PAY0000576,CUST00061,2024-05-23,499,Net Banking,Success
PAY0000577,CUST00061,2024-06-23,1497,Net Banking,Success
PAY0000578,CUST00061,2024-07-23,499,Net Banking,Success
PAY0000579,CUST00061,2024-08-23,5988,Net Banking,Success
PAY0000580,CUST00061,2024-09-23,5988,Net Banking,Success
PAY0000581,CUST00061,2024-10-23,5988,Net Banking,Success
PAY0000582,CUST00061,2024-11-23,5988,Net Banking,Success
PAY0000583,CUST00061,2024-12-23,499,Net Banking,Failed
PAY0000584,CUST00062,2025-10-05,1499,Debit Card,Success
PAY0000585,CUST00062,2025-11-05,1499,Debit Card,Success
PAY0000586,CUST00062,2025-12-05,1499,Debit Card,Success
PAY0000587,CUST00062,2026-01-05,1499,Debit Card,Success
PAY0000588,CUST00062,2026-02-05,1499,Debit Card,Success
PAY0000589,CUST00062,2026-03-05,1499,Debit Card,Failed
PAY0000590,CUST00062,2026-04-05,1499,Debit Card,Success
PAY0000591,CUST00062,2026-05-05,1499,Debit Card,Success
PAY0000592,CUST00063,2024-10-28,799,AutoPay,Success
PAY0000593,CUST00063,2024-11-28,799,AutoPay,Success
PAY0000594,CUST00063,2024-12-28,799,AutoPay,Success
PAY0000595,CUST00063,2025-01-28,799,AutoPay,Success
PAY0000596,CUST00063,2025-02-28,799,AutoPay,Success
PAY0000597,CUST00063,2025-03-28,799,AutoPay,Success
PAY0000598,CUST00063,2025-04-28,799,AutoPay,Success
PAY0000599,CUST00063,2025-05-28,799,AutoPay,Success
PAY0000600,CUST00063,2025-06-28,799,AutoPay,Success
PAY0000601,CUST00063,2025-07-28,799,AutoPay,Success
PAY0000602,CUST00063,2025-08-28,799,AutoPay,Success
PAY0000603,CUST00063,2025-09-28,799,AutoPay,Success
PAY0000604,CUST00064,2025-04-24,1199,Net Banking,Success
PAY0000605,CUST00064,2025-05-24,1199,Net Banking,Success
PAY0000606,CUST00064,2025-06-24,1199,Net Banking,Success
PAY0000607,CUST00064,2025-07-24,1199,Net Banking,Success
PAY0000608,CUST00064,2025-08-24,1199,Net Banking,Failed
PAY0000609,CUST00064,2025-09-24,1199,Net Banking,Success
PAY0000610,CUST00064,2025-10-24,1199,Net Banking,Success
PAY0000611,CUST00064,2025-11-24,1199,Net Banking,Success
PAY0000612,CUST00064,2025-12-24,1199,Net Banking,Success
PAY0000613,CUST00064,2026-01-24,1199,Net Banking,Success
PAY0000614,CUST00064,2026-02-24,1199,Net Banking,Success
PAY0000615,CUST00064,2026-03-24,1199,Net Banking,Success
PAY0000616,CUST00065,2025-07-03,2998,Debit Card,Success
PAY0000617,CUST00065,2025-08-03,1499,Debit Card,Success
PAY0000618,CUST00065,2025-09-03,4497,Debit Card,Failed
PAY0000619,CUST00065,2025-10-03,4497,Debit Card,Success
PAY0000620,CUST00065,2025-11-03,1499,Debit Card,Success
PAY0000621,CUST00065,2025-12-03,4497,Debit Card,Failed
PAY0000622,CUST00065,2026-01-03,1499,Debit Card,Success
PAY0000623,CUST00065,2026-02-03,17988,Debit Card,Success
PAY0000624,CUST00065,2026-03-03,1499,Debit Card,Success
PAY0000625,CUST00065,2026-04-03,17988,Debit Card,Success
PAY0000626,CUST00065,2026-05-03,2998,Debit Card,Failed
PAY0000627,CUST00066,2025-12-18,799,UPI,Success
PAY0000628,CUST00066,2026-01-18,799,UPI,Success
PAY0000629,CUST00066,2026-02-18,799,UPI,Success
PAY0000630,CUST00066,2026-03-18,799,UPI,Success
PAY0000631,CUST00066,2026-04-18,799,UPI,Success
PAY0000632,CUST00067,2025-02-01,799,UPI,Failed
PAY0000633,CUST00067,2025-03-01,799,UPI,Success
PAY0000634,CUST00067,2025-04-01,9588,UPI,Success
PAY0000635,CUST00067,2025-05-01,799,UPI,Failed
PAY0000636,CUST00067,2025-06-01,799,UPI,Success
PAY0000637,CUST00067,2025-07-01,1598,UPI,Success
PAY0000638,CUST00067,2025-08-01,1598,UPI,Success
PAY0000639,CUST00067,2025-09-01,799,UPI,Success
PAY0000640,CUST00067,2025-10-01,799,UPI,Success
PAY0000641,CUST00067,2025-11-01,799,UPI,Failed
PAY0000642,CUST00067,2025-12-01,9588,UPI,Success
PAY0000643,CUST00067,2026-01-01,799,UPI,Success
PAY0000644,CUST00068,2025-07-11,1199,UPI,Success
PAY0000645,CUST00068,2025-08-11,1199,UPI,Success
PAY0000646,CUST00068,2025-09-11,1199,UPI,Failed
PAY0000647,CUST00068,2025-10-11,1199,UPI,Success
PAY0000648,CUST00068,2025-11-11,1199,UPI,Success
PAY0000649,CUST00068,2025-12-11,1199,UPI,Success
PAY0000650,CUST00068,2026-01-11,1199,UPI,Success
PAY0000651,CUST00068,2026-02-11,1199,UPI,Success
PAY0000652,CUST00068,2026-03-11,1199,UPI,Success
PAY0000653,CUST00068,2026-04-11,1199,UPI,Success
PAY0000654,CUST00068,2026-05-11,1199,UPI,Success
PAY0000655,CUST00069,2025-11-09,499,Credit Card,Success
PAY0000656,CUST00069,2025-12-09,499,Credit Card,Success
PAY0000657,CUST00069,2026-01-09,499,Credit Card,Success
PAY0000658,CUST00069,2026-02-09,1497,Credit Card,Success
PAY0000659,CUST00069,2026-03-09,499,Credit Card,Success
PAY0000660,CUST00069,2026-04-09,499,Credit Card,Success
PAY0000661,CUST00069,2026-05-09,499,Credit Card,Failed
PAY0000662,CUST00070,2024-05-13,499,Debit Card,Success
PAY0000663,CUST00070,2024-06-13,499,Debit Card,Success
PAY0000664,CUST00070,2024-07-13,499,Debit Card,Success
PAY0000665,CUST00070,2024-08-13,499,Debit Card,Success
PAY0000666,CUST00070,2024-09-13,499,Debit Card,Success
PAY0000667,CUST00070,2024-10-13,499,Debit Card,Success
PAY0000668,CUST00070,2024-11-13,499,Debit Card,Success
PAY0000669,CUST00070,2024-12-13,499,Debit Card,Success
PAY0000670,CUST00070,2025-01-13,499,Debit Card,Success
PAY0000671,CUST00070,2025-02-13,499,Debit Card,Success
PAY0000672,CUST00070,2025-03-13,499,Debit Card,Success
PAY0000673,CUST00070,2025-04-13,499,Debit Card,Success
PAY0000674,CUST00071,2026-01-28,1499,Debit Card,Success
PAY0000675,CUST00071,2026-02-28,1499,Debit Card,Success
PAY0000676,CUST00071,2026-03-28,1499,Debit Card,Failed
PAY0000677,CUST00072,2026-01-14,2998,UPI,Success
PAY0000678,CUST00072,2026-02-14,2998,UPI,Success
PAY0000679,CUST00072,2026-03-14,17988,UPI,Success
PAY0000680,CUST00072,2026-04-14,1499,UPI,Success
PAY0000681,CUST00073,2025-05-17,3597,UPI,Success
PAY0000682,CUST00073,2025-06-17,3597,UPI,Failed
PAY0000683,CUST00073,2025-07-17,2398,UPI,Success
PAY0000684,CUST00073,2025-08-17,1199,UPI,Success
PAY0000685,CUST00073,2025-09-17,14388,UPI,Success
PAY0000686,CUST00073,2025-10-17,1199,UPI,Success
PAY0000687,CUST00073,2025-11-17,14388,UPI,Success
PAY0000688,CUST00073,2025-12-17,14388,UPI,Success
PAY0000689,CUST00073,2026-01-17,3597,UPI,Success
PAY0000690,CUST00073,2026-02-17,14388,UPI,Success
PAY0000691,CUST00073,2026-03-17,1199,UPI,Success
PAY0000692,CUST00073,2026-04-17,2398,UPI,Success
PAY0000693,CUST00074,2025-04-07,1499,UPI,Success
PAY0000694,CUST00074,2025-05-07,1499,UPI,Failed
PAY0000695,CUST00074,2025-06-07,1499,UPI,Success
PAY0000696,CUST00074,2025-07-07,1499,UPI,Success
PAY0000697,CUST00074,2025-08-07,1499,UPI,Failed
PAY0000698,CUST00074,2025-09-07,1499,UPI,Success
PAY0000699,CUST00074,2025-10-07,1499,UPI,Success
PAY0000700,CUST00074,2025-11-07,1499,UPI,Success
PAY0000701,CUST00074,2025-12-07,1499,UPI,Success
PAY0000702,CUST00074,2026-01-07,1499,UPI,Success
PAY0000703,CUST00074,2026-02-07,1499,UPI,Success
PAY0000704,CUST00074,2026-03-07,1499,UPI,Success
PAY0000705,CUST00075,2025-12-04,499,Debit Card,Success
PAY0000706,CUST00075,2026-01-04,499,Debit Card,Success
PAY0000707,CUST00075,2026-02-04,499,Debit Card,Success
PAY0000708,CUST00075,2026-03-04,499,Debit Card,Success
PAY0000709,CUST00075,2026-04-04,499,Debit Card,Success
PAY0000710,CUST00075,2026-05-04,499,Debit Card,Success
PAY0000711,CUST00076,2025-02-24,1199,Debit Card,Success
PAY0000712,CUST00076,2025-03-24,3597,Debit Card,Success
PAY0000713,CUST00076,2025-04-24,1199,Debit Card,Success
PAY0000714,CUST00076,2025-05-24,1199,Debit Card,Success
PAY0000715,CUST00076,2025-06-24,1199,Debit Card,Success
PAY0000716,CUST00076,2025-07-24,3597,Debit Card,Failed
PAY0000717,CUST00076,2025-08-24,1199,Debit Card,Success
PAY0000718,CUST00076,2025-09-24,2398,Debit Card,Success
PAY0000719,CUST00076,2025-10-24,3597,Debit Card,Success
PAY0000720,CUST00076,2025-11-24,3597,Debit Card,Success
PAY0000721,CUST00076,2025-12-24,3597,Debit Card,Success
PAY0000722,CUST00076,2026-01-24,14388,Debit Card,Success
PAY0000723,CUST00077,2025-10-20,499,Debit Card,Success
PAY0000724,CUST00077,2025-11-20,499,Debit Card,Success
PAY0000725,CUST00077,2025-12-20,499,Debit Card,Success
PAY0000726,CUST00077,2026-01-20,499,Debit Card,Success
PAY0000727,CUST00077,2026-02-20,499,Debit Card,Success
PAY0000728,CUST00077,2026-03-20,499,Debit Card,Success
PAY0000729,CUST00077,2026-04-20,499,Debit Card,Failed
PAY0000730,CUST00078,2024-04-03,1499,Credit Card,Failed
PAY0000731,CUST00078,2024-05-03,1499,Credit Card,Success
PAY0000732,CUST00078,2024-06-03,1499,Credit Card,Success
PAY0000733,CUST00078,2024-07-03,1499,Credit Card,Success
PAY0000734,CUST00078,2024-08-03,1499,Credit Card,Success
PAY0000735,CUST00078,2024-09-03,1499,Credit Card,Success
PAY0000736,CUST00078,2024-10-03,1499,Credit Card,Success
PAY0000737,CUST00078,2024-11-03,1499,Credit Card,Success
PAY0000738,CUST00078,2024-12-03,1499,Credit Card,Success
PAY0000739,CUST00078,2025-01-03,1499,Credit Card,Success
PAY0000740,CUST00078,2025-02-03,1499,Credit Card,Success
PAY0000741,CUST00078,2025-03-03,1499,Credit Card,Success
PAY0000742,CUST00079,2025-11-21,4497,Net Banking,Success
PAY0000743,CUST00079,2025-12-21,1499,Net Banking,Failed
PAY0000744,CUST00079,2026-01-21,1499,Net Banking,Success
PAY0000745,CUST00079,2026-02-21,2998,Net Banking,Success
PAY0000746,CUST00079,2026-03-21,1499,Net Banking,Success
PAY0000747,CUST00079,2026-04-21,1499,Net Banking,Success
PAY0000748,CUST00079,2026-05-21,17988,Net Banking,Failed
PAY0000749,CUST00080,2025-11-25,499,AutoPay,Success
PAY0000750,CUST00080,2025-12-25,499,AutoPay,Success
PAY0000751,CUST00080,2026-01-25,499,AutoPay,Success
PAY0000752,CUST00080,2026-02-25,499,AutoPay,Success
PAY0000753,CUST00080,2026-03-25,499,AutoPay,Success
PAY0000754,CUST00080,2026-04-25,499,AutoPay,Success
PAY0000755,CUST00080,2026-05-25,499,AutoPay,Success
PAY0000756,CUST00081,2026-02-21,499,Net Banking,Success
PAY0000757,CUST00081,2026-03-21,499,Net Banking,Success
PAY0000758,CUST00081,2026-04-21,499,Net Banking,Success
PAY0000759,CUST00081,2026-05-21,499,Net Banking,Success
PAY0000760,CUST00082,2024-03-14,499,UPI,Success
PAY0000761,CUST00082,2024-04-14,499,UPI,Success
PAY0000762,CUST00082,2024-05-14,499,UPI,Success
PAY0000763,CUST00082,2024-06-14,499,UPI,Success
PAY0000764,CUST00082,2024-07-14,499,UPI,Success
PAY0000765,CUST00082,2024-08-14,499,UPI,Success
PAY0000766,CUST00082,2024-09-14,499,UPI,Success
PAY0000767,CUST00082,2024-10-14,499,UPI,Success
PAY0000768,CUST00082,2024-11-14,499,UPI,Failed
PAY0000769,CUST00082,2024-12-14,499,UPI,Success
PAY0000770,CUST00082,2025-01-14,499,UPI,Success
PAY0000771,CUST00082,2025-02-14,499,UPI,Success
PAY0000772,CUST00083,2025-08-10,499,Debit Card,Success
PAY0000773,CUST00083,2025-09-10,499,Debit Card,Success
PAY0000774,CUST00083,2025-10-10,499,Debit Card,Success
PAY0000775,CUST00083,2025-11-10,499,Debit Card,Success
PAY0000776,CUST00083,2025-12-10,499,Debit Card,Success
PAY0000777,CUST00083,2026-01-10,499,Debit Card,Failed
PAY0000778,CUST00083,2026-02-10,499,Debit Card,Success
PAY0000779,CUST00083,2026-03-10,499,Debit Card,Success
PAY0000780,CUST00083,2026-04-10,499,Debit Card,Success
PAY0000781,CUST00084,2025-12-07,799,Net Banking,Success
PAY0000782,CUST00084,2026-01-07,799,Net Banking,Success
PAY0000783,CUST00084,2026-02-07,799,Net Banking,Success
PAY0000784,CUST00084,2026-03-07,799,Net Banking,Success
PAY0000785,CUST00084,2026-04-07,799,Net Banking,Success
PAY0000786,CUST00085,2026-03-08,799,Debit Card,Success
PAY0000787,CUST00085,2026-04-08,799,Debit Card,Success
PAY0000788,CUST00085,2026-05-08,799,Debit Card,Success
PAY0000789,CUST00086,2024-09-19,499,Net Banking,Success
PAY0000790,CUST00086,2024-10-19,499,Net Banking,Success
PAY0000791,CUST00086,2024-11-19,499,Net Banking,Success
PAY0000792,CUST00086,2024-12-19,499,Net Banking,Success
PAY0000793,CUST00086,2025-01-19,499,Net Banking,Success
PAY0000794,CUST00086,2025-02-19,499,Net Banking,Success
PAY0000795,CUST00086,2025-03-19,499,Net Banking,Success
PAY0000796,CUST00086,2025-04-19,499,Net Banking,Failed
PAY0000797,CUST00086,2025-05-19,499,Net Banking,Success
PAY0000798,CUST00086,2025-06-19,499,Net Banking,Success
PAY0000799,CUST00086,2025-07-19,499,Net Banking,Success
PAY0000800,CUST00086,2025-08-19,499,Net Banking,Success
PAY0000801,CUST00087,2025-11-28,1199,UPI,Success
PAY0000802,CUST00087,2025-12-28,1199,UPI,Success
PAY0000803,CUST00087,2026-01-28,1199,UPI,Success
PAY0000804,CUST00087,2026-02-28,1199,UPI,Success
PAY0000805,CUST00087,2026-03-28,1199,UPI,Success
PAY0000806,CUST00087,2026-04-28,1199,UPI,Success
PAY0000807,CUST00088,2024-12-26,1499,Debit Card,Success
PAY0000808,CUST00088,2025-01-26,1499,Debit Card,Failed
PAY0000809,CUST00088,2025-02-26,1499,Debit Card,Success
PAY0000810,CUST00088,2025-03-26,1499,Debit Card,Success
PAY0000811,CUST00088,2025-04-26,1499,Debit Card,Success
PAY0000812,CUST00088,2025-05-26,1499,Debit Card,Success
PAY0000813,CUST00088,2025-06-26,1499,Debit Card,Success
PAY0000814,CUST00088,2025-07-26,1499,Debit Card,Success
PAY0000815,CUST00088,2025-08-26,1499,Debit Card,Success
PAY0000816,CUST00088,2025-09-26,1499,Debit Card,Failed
PAY0000817,CUST00088,2025-10-26,1499,Debit Card,Success
PAY0000818,CUST00088,2025-11-26,1499,Debit Card,Success
PAY0000819,CUST00089,2025-04-18,799,Net Banking,Success
PAY0000820,CUST00089,2025-05-18,799,Net Banking,Failed
PAY0000821,CUST00089,2025-06-18,799,Net Banking,Success
PAY0000822,CUST00089,2025-07-18,799,Net Banking,Success
PAY0000823,CUST00089,2025-08-18,799,Net Banking,Success
PAY0000824,CUST00089,2025-09-18,799,Net Banking,Success
PAY0000825,CUST00089,2025-10-18,799,Net Banking,Success
PAY0000826,CUST00089,2025-11-18,799,Net Banking,Success
PAY0000827,CUST00089,2025-12-18,799,Net Banking,Success
PAY0000828,CUST00089,2026-01-18,799,Net Banking,Success
PAY0000829,CUST00089,2026-02-18,799,Net Banking,Success
PAY0000830,CUST00089,2026-03-18,799,Net Banking,Success
PAY0000831,CUST00090,2025-04-06,499,Net Banking,Success
